date,open,high,low,close,volume
2015-09-04 00:00:00+05:30,11689.7998046875,11695.7998046875,11392.9501953125,11413.599609375,9800
2015-09-07 00:00:00+05:30,11445.349609375,11451.099609375,11264.7001953125,11318.2998046875,0
2015-09-08 00:00:00+05:30,11331.650390625,11452.9501953125,11279.2001953125,11390.099609375,0
2015-09-09 00:00:00+05:30,11554.4501953125,11604.150390625,11446.349609375,11504.900390625,0
2015-09-10 00:00:00+05:30,11439.4501953125,11468.9501953125,11292.2001953125,11396.9501953125,0
2015-09-11 00:00:00+05:30,11445.650390625,11519.75,11381.349609375,11432.25,0
2015-09-14 00:00:00+05:30,11482.400390625,11527.75,11405.349609375,11520.2998046875,0
2015-09-15 00:00:00+05:30,11524.400390625,11545.2998046875,11475.25,11536.349609375,0
2015-09-18 00:00:00+05:30,11694.9501953125,11801.900390625,11666.849609375,11726.7001953125,0
2015-09-21 00:00:00+05:30,11659.849609375,11752.849609375,11643.25,11724.0498046875,0
2015-09-22 00:00:00+05:30,11790.5,11941.7998046875,11615.7001953125,11705.5498046875,0
2015-09-23 00:00:00+05:30,11659.900390625,11753.599609375,11586.900390625,11694.0,0
2015-09-28 00:00:00+05:30,11989.2998046875,12008.0,11819.2001953125,11841.0498046875,0
2015-09-29 00:00:00+05:30,11768.650390625,11963.2001953125,11749.25,11863.9501953125,0
2015-09-30 00:00:00+05:30,12010.75,12055.7998046875,11904.0498046875,12032.099609375,0
2015-10-05 00:00:00+05:30,11867.4501953125,12057.099609375,11867.4501953125,12002.099609375,0
2015-10-06 00:00:00+05:30,12057.4501953125,12077.9501953125,11865.25,11889.900390625,0
2015-10-07 00:00:00+05:30,11878.349609375,11904.5,11660.7001953125,11683.4501953125,0
2015-10-08 00:00:00+05:30,11753.849609375,11802.150390625,11625.650390625,11669.7001953125,0
2015-10-09 00:00:00+05:30,11734.2998046875,11827.5,11676.150390625,11807.5498046875,0
2015-10-12 00:00:00+05:30,11972.099609375,12019.0498046875,11571.75,11630.650390625,0
2015-10-13 00:00:00+05:30,11595.849609375,11603.900390625,11452.2998046875,11522.599609375,0
2015-10-14 00:00:00+05:30,11435.2998046875,11479.400390625,11347.650390625,11362.900390625,0
2015-10-15 00:00:00+05:30,11407.5498046875,11411.400390625,11310.4501953125,11338.349609375,0
2015-10-16 00:00:00+05:30,11392.5498046875,11402.5,11301.099609375,11337.7998046875,0
2015-10-19 00:00:00+05:30,11360.400390625,11469.2001953125,11305.849609375,11432.150390625,0
2015-10-20 00:00:00+05:30,11465.0498046875,11539.25,11436.650390625,11529.599609375,0
2015-10-21 00:00:00+05:30,11552.599609375,11583.4501953125,11501.0498046875,11549.0498046875,0
2015-10-23 00:00:00+05:30,11588.0,11588.2001953125,11494.150390625,11552.0,0
2015-10-26 00:00:00+05:30,11597.900390625,11612.7001953125,11537.099609375,11576.349609375,0
2015-10-27 00:00:00+05:30,11570.2998046875,11601.25,11533.0498046875,11583.5498046875,0
2015-10-28 00:00:00+05:30,11546.0498046875,11664.9501953125,11537.2998046875,11643.2998046875,0
2015-10-29 00:00:00+05:30,11644.0498046875,11644.0498046875,11523.9501953125,11548.150390625,0
2015-10-30 00:00:00+05:30,11549.75,11559.349609375,11467.900390625,11486.900390625,0
2015-11-02 00:00:00+05:30,11497.9501953125,11560.599609375,11428.099609375,11546.25,0
2015-11-03 00:00:00+05:30,11576.0,11627.849609375,11565.0,11618.400390625,0
2015-11-04 00:00:00+05:30,11680.150390625,11688.650390625,11535.9501953125,11551.599609375,0
2015-11-05 00:00:00+05:30,11573.099609375,11573.099609375,11397.5,11414.4501953125,0
2016-03-04 00:00:00+05:30,820.0,840.0,807.0,830.0,16200
2016-05-16 00:00:00+05:30,1050.0,1050.0,1050.0,1050.0,0
2016-05-18 00:00:00+05:30,1088.0,1088.0,1088.0,1088.0,0
2016-12-12 00:00:00+05:30,9960.2998046875,9971.25,9846.2001953125,9953.900390625,0
2016-12-13 00:00:00+05:30,9983.7001953125,10082.150390625,9929.849609375,10058.650390625,0
2016-12-14 00:00:00+05:30,10091.5498046875,10150.9501953125,10044.150390625,10128.9501953125,0
2016-12-15 00:00:00+05:30,10099.0498046875,10299.7998046875,10091.599609375,10195.75,0
2016-12-16 00:00:00+05:30,10265.650390625,10268.7001953125,10188.25,10222.9501953125,0
2016-12-19 00:00:00+05:30,10213.4501953125,10234.0498046875,10153.7998046875,10223.650390625,0
2016-12-20 00:00:00+05:30,10239.849609375,10352.650390625,10224.4501953125,10322.849609375,0
2016-12-21 00:00:00+05:30,10357.2998046875,10357.2998046875,10207.25,10228.25,0
2016-12-22 00:00:00+05:30,10210.25,10251.2001953125,10084.25,10163.0,0
2016-12-23 00:00:00+05:30,10162.400390625,10187.25,10048.849609375,10071.0498046875,0
2016-12-27 00:00:00+05:30,9997.0,10188.650390625,9994.9501953125,10170.7001953125,0
2016-12-28 00:00:00+05:30,10203.849609375,10301.099609375,10177.400390625,10198.599609375,0
2016-12-29 00:00:00+05:30,10194.150390625,10314.349609375,10183.400390625,10291.849609375,0
2016-12-30 00:00:00+05:30,10325.349609375,10416.599609375,10304.650390625,10399.25,0
